"REGION","RNAME","SNAME","KEY","LENGTH","UPNGR","DOWNNGR","CHEMNGR","N_GQA_90","N_GQA_95","N_GQA_00","N_GQA_01","N_GQA_02","N_GQA_03","N_GQA_04","N_GQA_05","N_GQA_06","N_GQA_07","N_GQA_08","N_GQA_09"
"North East","DERWENT","PONT BURN           SPEN BURN","234010000503A",3.5,"NZ1479056960","NZ1694058730","NZ1470057000","3","3","3","3","3","3","3","3","3","3","3","3"
"North East","DERWENT","TONGUE BURN         PONT BURN","234010000504A",3.2,"NZ1227056940","NZ1479056960","NZ1470057000","3","3","3","3","3","3","3","3","3","3","3","3"
"North East","DERWENT","CONSETT             TONGUE BURN","234010000505A",5,"NZ0956054740","NZ1227056940","NZ1470057000","3","3","3","3","3","3","3","3","3","3","3","3"
"North East","DERWENT","HOWDEN BURN         CONSETT","234010000505B",3.4,"NZ0868051170","NZ0956054740","NZ0910052700","2","2","2","2","2","1","1","1","2","2","2","1"
"North East","DERWENT","WALLISHWALLS        HOWDEN BURN","234010000506A",2.1,"NZ0782050320","NZ0868051170","NZ0910052700","2","2","2","2","2","1","1","1","2","2","2","1"
"North East","DERWENT","ALLENSFORD          WALLISHWALLS BURN","234010000507A",0.2,"NZ0765050240","NZ0782050320","NZ0820050520","2","1","1","2","1","1","1","1","1","1","1","1"
"North East","DERWENT","WHARNLEY            ALLENSFORD BRIDGE","234010000507B",0.4,"NZ0744050050","NZ0765050240","NZ0820050520","2","1","1","2","1","1","1","1","1","1","1","1"
"North East","DERWENT","HORSLEYHOPE         WHARNLEY BURN","234010000508A",1.9,"NZ0628049710","NZ0744050050","NZ0820050520","2","1","1","2","1","1","1","1","1","1","1","1"
"North East","DERWENT","BURNHOPE            HORSLEYHOPE BURN","234010000509A",5.3,"NZ0327051060","NZ0628049710","NZ0375050900",,"2","1","1","1","1","1","1","2","2","1","1"
"North East","DERWENT","BOLTS BURN          BURNHOPE BURN","234010000510A",9.3,"NY9571049880","NZ0327051060","NY9835051400","1","1","1","1","1","1","1","1","1","1","1","1"
"North East","DERWENT","SOURCE              BOLTS BURN","234010000511A",8.8,"NY8815046000","NY9571049880","NY9835051400","1","1","1","1","1","1","1","1","1","1","1","1"
"North East","DIPTON BURN","SOURCE              PONT BURN","234010000901A",2.1,"NZ1581054450","NZ1463056190","NZ1470056150","6","6","5","5","5","6","6","6","5","5","5","5"
"North East","BURNHOPE BURN","BURNHOPE BRIDGE     DERWENT","234010001501A",2,"NZ0134049660","NZ0327051060","NZ0375050900",,"1","1","1","1","1","1","1","2","2","1","1"
"North East","BURNHOPE BURN","SOURCE              BURNHOPE BRIDGE","234010001501B",7.2,"NY9548045440","NZ0134049660","NZ0375050900",,"1","1","1","1","1","1","1","2","2","1","1"
"North East","DON","STROTHER HOUSE      TIDAL LIMIT","235010000201B",8.1,"NZ3235059720","NZ3335064610","NZ3310064500","3","3","3","3","3","3","3","3","3","3","2","3"
"North East","TEAM","ROWLETCH BURN       TIDAL LIMIT","235010000401B",4,"NZ2613056450","NZ2394061530","NZ2446560575","6","5","4","4","4","4","4","4","4","4","4","4"
"North East","WEAR","BEECHBURN BECK      GAUNLESS","241010000116A",6.4,"NZ1820030900","NZ2141030710","NZ1990029600","1","1","1","1","1","1","1","1","1","1","1","1"
"North East","WEAR","LINBURN BECK        BEECHBURN BECK","241010000116B",2.5,"NZ1487030730","NZ1820030900","NZ1990029600","1","1","1","1","1","1","1","1","1","1","1","1"
"North East","WEAR","BOLLIHOPE BECK      WASKERLY BECK","241010000121A",3.9,"NZ0395036780","NZ0781037160","NZ0744536850","2","1","1","1","1","1","1","1","1","1","1","1"
"North East","WEAR","STANHOPE BECK       BOLLIHOPE BECK","241010000122A",6.3,"NY9900039200","NZ0781037160","NZ0744536850","2","1","1","1","1","1","1","1","1","1","1","1"
"North East","WEAR","ROOKHOPE BURN       STANHOPE BECK","241010000123A",3.6,"NY9527038460","NY9900039200","NY9908539190","3","1","1","1","1","1","1","1","1","1","1","1"
"North East","WEAR","KILHOPE BURN        IRESHOPE BURN","241010000128A",1.4,"NY8574039490","NY8688038800","NY8690038810","3","1","1","1","1","1","1","1","1","1","1","1"
"North East","LINBURN BECK","SOURCE              WEAR","241010003801A",7.4,"NZ0704027760","NZ1487030730","NZ1480030000",,"2","3","3","3","2","2","2","2","2","2","2"
"North East","BEDBURN BECK","SOURCE              WEAR","241010003901A",14.5,"NZ0181026720","NZ1297032200","NZ1108531960",,"1","1","1","1","1","1","1","1","1","1","1"
"North East","HOUSELOP BECK","SOURCE              WEAR","241010004101A",3.5,"NZ0854040850","NZ1067035650","NZ1060036200",,"3","3","3","3","3","3","3","3","3","3","3"
"North East","WASKERLEY BECK","SOURCE              WEAR","241010004201A",12.4,"NZ0080043480","NZ0781037160","NZ0775037450",,"1","1","1","1","1","1","1","1","1","1","1"
"North East","BOLLIHOPE BURN","SOURCE              WEAR","241010004301A",11.4,"NY9410033190","NZ0781037160","NZ0264535970",,"1","1","1","1","1","1","1","1","1","1","1"
"North East","STANHOPE BURN","CRAWLEY SIDE QUARRIEWEAR","241010004401A",1.5,"NY9866040380","NY9900039200","NY9900039300",,"1","1","1","1","1","1","1","1","1","1","1"
"North East","STANHOPE BURN","SOURCE              CRAWLY SIDE QUARRIES","241010004401B",3.2,"NY9710043800","NY9866040380","NY9900039300",,"1","1","1","1","1","1","1","1","1","1","1"
"North East","KILHOPE BURN","SOURCE              BURNHOPE BURN","241010005001A",7.7,"NY8020042310","NY8574039490","NY8537040545",,"1","1","1","1","1","1","1","1","1","1","1"
"North East","GAUNLESS","COUNDON BURN        WEAR","242010003501A",0.1,"NZ2192028440","NZ2192028340","NZ2140030700","3","3","3","3","3","3","3","3","3","3","3","2"
"North East","GAUNLESS","EVENWOOD            HUMMER BECK","242010003503A",6,"NZ1499025770","NZ1950026120","NZ1836526635","4","3","3","3","3","3","3","3","3","3","2","2"
"North East","HUMMER BECK","SOURCE              GAUNLESS","242010003701A",4.2,"NZ1542023170","NZ1950026120","NZ1880525440","6","6","4","4","4","4","4","4","4","4","4","4"
"North East","WEAR","VALLEY BURN         BROWNEY","243010000111A",4.2,"NZ2421035890","NZ2718038480","NZ2652037745","5","2","2","2","2","2","2","2","2","2","2","2"
"North East","WEAR","BRANCEPETH BECK     VALLEY BURN","243010000112A",0.1,"NZ2403035880","NZ2421035890","NZ2652037745","5","2","2","2","2","2","2","2","2","2","2","2"
"North East","WEAR","HELMINGTON          BRANCEPETH BECK","243010000113A",5.5,"NZ1995033850","NZ2403035880","NZ2090034330","6","2","2","2","2","2","2","2","2","2","2","2"
"North East","WEAR","BELL BURN           HELMINGTON BURN","243010000114A",1,"NZ2091032460","NZ1995033850","NZ2090034330","6","2","2","2","2","2","2","2","2","2","2","2"
"North East","WEAR","VINOVIUM  STW       BELL BURN","243010000115A",1.4,"NZ2039031590","NZ2091032460","NZ2090034330","6","2","2","2","2","2","2","2","2","2","2","2"
"North East","VALLEY BURN","TUDHOE STW          WEAR","243010003101A",1.5,"NZ2513035430","NZ2421035890","NZ2421035860",,"4","5","5","5",,"5","6","6","6","5","6"
"North East","BROWNEY","BLACKBURN BECK      KAYS BURN","244010002303A",2.5,"NZ2034045290","NZ2250045090","NZ2151045230",,"3","3","3","3","3","3","3","3","3","3","3"
"North East","BROWNEY","SMALLHOPE           BLACKBURN BECK","244010002304A",5.2,"NZ1755046510","NZ2034045290","NZ1780046300",,"3","3","3","3","3","3","3","3","3","3","3"
"North East","BROWNEY","ABBEY BURN          SMALLHOPE BURN","244010002305A",9.1,"NZ1072044380","NZ1755046510","NZ1655046240",,"3","3","3","3","3","3","3","3","3","3","3"
"North East","BROWNEY","SAWMILL BRIDGE      ABBEY BURN","244010002305B",1.2,"NZ0959044640","NZ1072044380","NZ1655046240",,"3","3","3","3","3","3","3","3","3","3","3"
"North East","BROWNEY","SOURCE              SAWMILL BRIDGE","244010002305C",3.9,"NZ0626045250","NZ0959044640","NZ1655046240",,"3","3","3","3","3","3","3","3","3","3","3"
"North East","DEERNESS","HEDLEYHOPE BURN     BROWNEY","244010002401A",7.5,"NZ2019042210","NZ2549040960","NZ2549040945","4","2","3","3","3","3","3","3","3","3","3","3"
"North East","DEERNESS","SOURCE              HEDLEYHOPE BURN","244010002402A",10.4,"NZ1226039080","NZ2019042210","NZ2020042200",,"1","2","2","2","2","2","2","2","1","1","1"
"North East","HEDLEYHOPE BURN","SOURCE              DEERNESS","244010002501A",9,"NZ1314040510","NZ2019042210","NZ2020042200",,"1","2","2","2","2","2","2","2","1","1","1"
"North East","KAYS BURN","SOURCE              BROWNEY","244010002601A",2.7,"NZ2219047590","NZ2250045090","NZ2020042200",,"1","2","2","2","2","2","2","2","1","1","1"
"North East","SMALLHOPE BURN","NEWHOUSE BURN       BROWNEY","244010002801A",3,"NZ1580048300","NZ1755046500","NZ1651047845","5","4","4","4","4","4","4","4","4","4","4","4"
"North East","SMALLHOPE BURN","KNITSLEY STW        STOCKERLEY BURN","244010002803A",2.5,"NZ1236048180","NZ1520048300","NZ1651047845","6","6","5","5","5","5","5","4","4","4","4","4"
"North East","WEAR","CONG BURN           TIDAL LIMIT","245010000101A",3.6,"NZ2797051580","NZ2944052440","NZ2844052290","4","3","3","3","3","3","3","3","3","3","3","3"
"North East","WEAR","LUMLEY PARK BURN    CONG BURN","245010000102A",0.5,"NZ2824051240","NZ2797051580","NZ2844052290","4","3","3","3","3","3","3","3","3","3","3","3"
"North East","WEAR","SOUTH BURN          LUMLEY PARK BURN","245010000103A",3.5,"NZ2779049460","NZ2824051240","NZ2841050805","4","3","3","3","3","3","3","3","3","3","3","3"
"North East","WEAR","BLACK DENE BURN     SOUTH BURN","245010000104A",1.1,"NZ2768048880","NZ2779049460","NZ2841050805","4","3","3","3","3","3","3","3","3","3","3","3"
"North East","WEAR","REDHOUSE            BLACK DENE BURN","245010000105A",4,"NZ2820046690","NZ2768048880","NZ2810047300","3","3","3","3","3","3","3","3","3","3","3","3"
"North East","WEAR","TRIB NZ2960         REDHOUSE GILL","245010000106A",5.2,"NZ2960044820","NZ2820046690","NZ2810047300","3","3","3","3","3","3","3","3","3","3","3","3"
"North East","WEAR","OLD DURHAM          TRIB 2960 4482","245010000107A",7.9,"NZ2858042050","NZ2960044820","NZ2731042865","3","3","3","3","3","3",,,"3","3","3","3"
"North East","WEAR","SALTWELL            OLD DURHAM BECK","245010000108A",5,"NZ2748039560","NZ2858042050","NZ2874041040","4","3","3","3","3","3","3","3","3","3","3","3"
"North East","WEAR","CROXDALE BECK       SALTWELL GILL","245010000109A",1.5,"NZ2718038590","NZ2858042050","NZ2874041040","4","3","3","3","3","3","3","3","3","3","3","3"
"North East","WEAR","BROWNEY             CROXDALE BECK","245010000110A",0.2,"NZ2718038480","NZ2718038590","NZ2874041040","4","3","3","3","3","3","3","3","3","3","3","3"
"North East","CONG BURN","TWIZELL BURN        WEAR","245010000201A",2.5,"NZ2587051640","NZ2797051580","NZ2787551555","5","4","5","5","5","5","5","5","5","5","5","5"
"North East","TWIZELL BURN","THE BOTTOMS         CONG BURN","245010000301A",2.8,"NZ2403051600","NZ2587051640","NZ2581551650","4","6","6","6","5","6","6","6","6","6","6","6"
"North East","LUMLEY PARK BURN","A1(M)               WEAR","245010000501A",1.5,"NZ2991050860","NZ2824051240","NZ2850051400","4","4","5","5","5","5","5","6","5","5","5","5"
"North East","LUMLEY PARK BURN","HERRINGTON BURN     A1(M)","245010000501B",3,"NZ3197050820","NZ2991050860","NZ2850051400","3","3","5","5","5","5","5","6","5","5","5","5"
"North East","HERRINGTON BURN","SEDGELETCH          LUMLEY PARK BURN","245010000601A",0.2,"NZ3216050970","NZ3197050820","NZ2850051400","3","3","5","5","5","5","5","6","5","5","5","5"
"North East","HERRINGTON BURN","SOURCE              SEDGELETCH STW","245010000601B",3.2,"NZ3392053750","NZ3216050970","NZ3223051140","3","4","3","3","3","3","3","3","3","3","3","3"
"North East","OLD DURHAM BECK","CHAPMAN BECK        WEAR","245010001101A",1.6,"NZ2999041410","NZ2858042050","NZ2888541405","5","3","5","5","5","5","5","5","5","5","4","4"
"North East","OLD DURHAM BECK","PITTINGTON BECK     CHAPMAN BECK","245010001102A",1.3,"NZ3103041990","NZ2999041410","NZ2888541405","5","3","5","5","5","5","5","5","5","5","4","4"
"North East","PITTINGTON BECK","COALFORD            OLD DURHAM BECK","245010001401A",2.1,"NZ3168043800","NZ3103041990","NZ3134043120",,"4","5","5","4","4","4","4","4","4","4","4"
"North East","PITTINGTON BECK","SOURCE              COALFORD BECK","245010001402A",5.6,"NZ3409047000","NZ3168043800","NZ3134043120",,"4","5","5","4","4","4","4","4","4","4","4"
"North East","COALFORD BECK","SOURCE              TRIB NZ3281 4330","245010001502A",5.5,"NZ3742044640","NZ3281043300","NZ3134043120",,"4","5","5","4","4","4","4","4","4","4","4"
"North East","COALFORD BECK","TRIB NZ3281         PITTINGTON BECK","245010001601A",1.6,"NZ3281043300","NZ3168043800","NZ3134043120",,"4","5","5","4","4","4","4","4","4","4","4"
"North East","TEES","BOW LEE BECK        HUDESHOPE BECK","251060000125A",5.6,"NY9122027360","NY9461025330","NY9340026000",,"2","1","1","1","1","1","1","1","1","1","1"
"North East","TEES","ETTERS GILL         BOW LEE BECK","251060000126A",2.2,"NY8942028320","NY9122027360","NY9340026000",,"2","1","1","1","1","1","1","1","1","1","1"
"North East","TEES","HARWOOD BECK        ETTERS GILL","251060000127A",4.7,"NY8594029600","NY8942028320","NY8890028300",,"1","1","1","1","1","1","1","1","1","1","1"
"North East","TEES","MAIZE BECK          HARWOOD BECK","251060000128A",5.7,"NY8148028400","NY8594029600","NY8890028300",,"1","1","1","1","1","1","1","1","1","1","1"
"North East","TEES","TROUT BECK          MAIZE BECK","251060000129A",10,"NY7607033740","NY8148028400","NY8890028300",,"1","1","1","1","1","1","1","1","1","1","1"
"North East","TEES","SOURCE              TROUT BECK","251060000130A",7,"NY7000034050","NY7608033740","NY8890028300",,"1","1","1","1","1","1","1","1","1","1","1"
"North East","BALDER","HUNDER BECK         TEES","251060007001A",7.3,"NY9342018320","NZ0129020100","NZ0090020000",,"1","1","1","1","1","1","1","1","1","1","1"
"North East","EGGLESTON BURN","SOURCE              TEES","251060007301A",12.4,"NY9461033160","NY9874023300","NY9890024000",,"2","1","1","1","1","1","1","1","1","1","1"
"North East","LUNE","LONG GRAIN          TEES","251060007401A",12.1,"NY8688020720","NY9664025040","NY9590024100",,"1","1","1","1","1","1","1","1","1","1","1"
"North East","HARWOOD BECK","LANGDON BECK        TEES","251060008001A",2,"NY8518030860","NY8594029600","NY8890028300",,"1","1","1","1","1","1","1","1","1","1","1"
"North East","HARWOOD BECK","SOURCE              LANGDON BECK","251060008002A",7.9,"NY7866035120","NY8518030860","NY8890028300",,"1","1","1","1","1","1","1","1","1","1","1"
"North East","LANGDON BECK","SOURCE              HARWOOD BECK","251060008101A",4.7,"NY8444035010","NY8518030860","NY8890028300",,"1","1","1","1","1","1","1","1","1","1","1"
"North East","MAIZE BECK","SOURCE              TEES","251060008201A",11.9,"NY7270029480","NY8148028400","NY8890028300",,"1","1","1","1","1","1","1","1","1","1","1"
"North East","TROUT BECK","SOURCE              TEES","251060008301A",5.1,"NY7188031360","NY7608033740","NY8890028300",,"1","1","1","1","1","1","1","1","1","1","1"
"North East","TEES","CLOW BECK           SKERNE","252060000114A",0.7,"NZ2818010360","NZ2894010100","NZ2550013900","4","2","1","1","1","1","1","1","1","1","1","1"
"North East","TEES","KILLERBY BECK       CLOW BECK","252060000115A",14.8,"NZ2221015590","NZ2818010360","NZ2550013900","4","2","1","1","1","1","1","1","1","1","1","1"
"North East","CLOW BECK","WATERFALL BECK      TEES","252060005701A",7.5,"NZ2292009700","NZ2818010360","NZ2810010000",,"6","6","6","5","5","5","4","5","5","5","4"
"North East","CLOW BECK","SOURCE              CLOW BECK","252060005702A",7.1,"NZ1932008360","NZ2292009700","NZ2140010400","6","6","6","5","5","5","5","5","5","5","5","5"
"North East","ALDBROUGH BECK","EPPLEBY STW         CLOW BECK","252060005801A",5.3,"NZ1816013060","NZ2292009700","NZ2140010400","5","6","6","5","5","5","5","5","5","5","5","5"
"North East","ALDBROUGH BECK","SOURCE              EPPLEBY STW","252060005801B",12.1,"NZ0954013080","NZ1816013060","NZ2140010400","6","5","6","5","5","5","5","5","5","5","5","5"
"North East","LANGLEY BECK","WESTHOLME BECK      TEES","252060006001A",1.3,"NZ1498018120","NZ1598017460","NZ1570017500",,"4","4","4","4","4","4","3","4","4","4","3"
"North East","LANGLEY BECK","SUDBURN BECK        WESTHOLME BECK","252060006002A",1.9,"NZ1430019700","NZ1498018120","NZ1570017500",,"4","4","4","4","4","4","3","4","4","4","3"
"North East","LANGLEY BECK","SOURCE              SUDBURN BECK","252060006003A",9.8,"NZ0980021240","NZ1430019700","NZ1570017500",,"4","4","4","4","4","4","3","4","4","4","3"
"North East","GRETA BECK","GILL BECK           TEES","252060006401A",5.2,"NZ0620011260","NZ0844014480","NZ0860013200","1","1","1","1","1","1","1","1","1","1","1","1"
"North East","GRETA BECK","ELLER BECK          GILL BECK","252060006402A",4,"NZ0320012240","NZ0620011260","NZ0860013200",,"1","1","1","1","1","1","1","1","1","1","1"
"North East","GRETA BECK","SLEIGHTHOLME BECK   ELLER BECK","252060006403A",6.9,"NY9724012840","NZ0320012240","NZ0860013200",,"1","1","1","1","1","1","1","1","1","1","1"
"North East","SKERNE","COCKER BECK         STRESHOLME STW","253060004701B",5.8,"NZ2914015200","NZ2885010350","NZ2840012900","6","6","5","5","5","5","5","5","5","5","5","5"
"North East","SKERNE","GREAT BURDON        COCKER BECK","253060004702A",4.3,"NZ3160016500","NZ2914015200","NZ2920015400","6","6","5","5","5","5","5","5","5","5","5","5"
"North East","SKERNE","AYCLIFFE VILLAGE    FUJITSU","253060004702D",0.7,"NZ2860022600","NZ2850021600","NZ2840021700",,"6","6","5","5","5","5","5","5","5","5","5"
"North East","SKERNE","DEMONS BECK         AYCLIFFE VILLAGE","253060004702E",0.4,"NZ2882023100","NZ2860022600","NZ2840021700",,"6","6","5","5","5","5","5","5","5","5","5"
"North East","SKERNE","CARRS               WOODHAM BURN","253060004704A",7.6,"NZ3248028680","NZ3070025980","NZ3180028500","6","5","5","5","5","5","5","5","5","5","5","5"
