"REGION","RNAME","SNAME","KEY","LENGTH","UPNGR","DOWNNGR","CHEMNGR","P_GQA_90","P_GQA_95","P_GQA_00","P_GQA_01","P_GQA_02","P_GQA_03","P_GQA_04","P_GQA_05","P_GQA_06","P_GQA_07","P_GQA_08","P_GQA_09"
"Wales","CYNIN","Conf.Taf-Conf.below Castell Gorfod","060010001601",6.7,"SN269  207","SN282  160","SN2804816419",,"1","2","2","2","2","1","2","2","2","2","2"
"Wales","CYNIN","Conf.below Castell Gorfod-Conf.A.Sien","060010001602A",3.8,"SN274  238","SN269  207","SN2804816419",,"1","2","2","2","2","1","2","2","2","2","2"
"Wales","CYNIN","Conf. Afon Sien - Conf. Afon Asen","060010001602B",6,"SN262  286","SN274  238","SN2702026691",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","DEWI FAWR","Conf.Afon Cynin - Conf.Trib.Neuadd Fm.","060010001701",10.7,"SN309  247","SN282  160","SN2898817476",,"2","2","2","2","2","1","2","2","2","2","2"
"Wales","SIEN","Conf.Afon Cynin-Conf.Cwm Bach","060010001801",3.3,"SN254  259","SN274  238","SN2741723863",,"2","1","1","1","2","1","1","1","2","2","1"
"Wales","LLANDDOWROR BROOK","Conf.Afon Taf - Conf.U/S Llanddowror","060010002001",1.3,"SN256  138","SN254  150","SN2545614525",,"1","2","2","2","2","2","2","2","2","2","2"
"Wales","FENNI","Conf.Taf Nr.Clog YF-Conf.nr.Pantygrug","060010002101",3,"SN234  186","SN235  164","SN2366816774",,"2","2","2","2","2","2","1","2","2","2","2"
"Wales","GRONW","Conf.Afon Taf - Railway Br.","060010002201A",0.4,"SN202  164","SN202  161","SN2016516222","5","5","2","2","2","1","2","2","2","2","2","2"
"Wales","GRONW","Railway Br. - Nr.Baily Mawr","060010002201B",5.8,"SN225  206","SN202  164","SN2024616609","2","2","2","2","2","2","2","2","2","2","2","2"
"Wales","CWMWAUNGRON","Conf.Afon Taf - Conf.Below Lower Carvan","060010002301",2.7,"SN182  145","SN201  161","SN1999016074",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","MARLAIS","Conf.Afon Taf - Trib.nr.Panteg","060010002401",3.5,"SN162  156","SN186  168","SN1806816782",,"2","2","2","2","2","2","2","2","2","3","2"
"Wales","FELIN CWRT","Conf.Afon Taf - D/S Felin Cwrt","060010002601",1.2,"SN145  210","SN156  203","SN1531120505",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","PIBWR","Railway Br. - Conf. Nant Cwmffrwd","060010003001",1.1,"SN416  179","SN407  178","SN4126317929",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","TAWELON","Tidal limit - Conf.Llanllwch Str.","060010003201",1.4,"SN393  196","SN402  195","SN3983519644",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","GWILI","Conf.Tywi(Abergwili)-Conf.Nant Crychiau","060010003301",1,"SN432  214","SN432  205","SN4335921035","3","2","1","2","2","2","2","2","2","2","2","2"
"Wales","GWILI","Conf.Nant Crychiau-Conf. Afon Duad","060010003302",9.2,"SN385  265","SN432  214","SN4303621951",,"1","1","1","1","1","1","2","2","2","2","1"
"Wales","GWILI","Conf. Afon Duad - Conf. Afon Alltwalis","060010003303",5.6,"SN419  292","SN385  265","SN4164129143",,"1","1","1","1","1","2","2","2","1","1","1"
"Wales","GWILI","Conf. Afon Alltwalis - Conf.Nant Corrwg","060010003304",2.5,"SN437  287","SN419  292","SN4275028962",,"1","1","1","1","1","1","2","2","2","1","1"
"Wales","CRYCHIAU","Conf.R.Gwili - Conf.Nant Penycnwc","060010003401",2.3,"SN445  227","SN432  214","SN4354821750",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","DUAD","Conf.R.Gwili-Conf. Nant Gochen","060010003501",1.7,"SN374  274","SN385  265","SN3764727028",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","DUAD","Conf. Nant Gochen - Conf.Afon Bele","060010003502",4.2,"SN376  311","SN374  274","SN3764727028",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","GOCHEN","Conf.Afon Duad - Conf.at Newton Park","060010003601",0.6,"SN369  278","SN374  274","SN3729627475",,"1","1","1","1","1","1","2","2","2","1","1"
"Wales","ALLTWALIS","Conf.R.Gwili - Conf.Nant Aeron","060010003701",0.3,"SN420  295","SN419  292","SN4189229268",,"2","1","1","1","1","1","1","2","2","2","1"
"Wales","COTHI","Conf.Afon Tywi-Conf.Afon Marlais","060010003901",13.5,"SN535  300","SN500  201","SN5087222488",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","COTHI","Conf. Afon Marlais-Conf.Afon Clydach","060010003903",0.9,"SN542  306","SN535  300","SN5087222488",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","COTHI","Conf. Afon Clydach - Conf. Afon Gorlech","060010003904",5.7,"SN585  336","SN542  306","SN5846133574",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","COTHI","Conf. Afon Gorlech - Conf.Afon Marlais","060010003905",9.6,"SN641  367","SN585  336","SN6516138915",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","COTHI","Conf. Afon Marlais-Conf Afon Twrch","060010003907",5.7,"SN655  405","SN641  367","SN6516138915",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","COTHI","Conf. Afon Twrch -Conf.Nant Dar","060010003908",7.7,"SN697  443","SN655  405","SN6516138915",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","COTHI","Conf.Nant Dar - Conf.Nant Y Gerddinen","060010003909",4.7,"SN714  469","SN697  443","SN6516138915",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","CLOIDACH","Conf.R.Cothi - Conf.Felingwnuchaf","060010004001",2.2,"SN508  246","SN509  225","SN5086622548",,"1","1","1","1","2","2","1","1","1","1","1"
"Wales","MARLAIS","Conf.R.Cothi-Conf.Trib.Nr.Ll.Glyn","060010004101",2.2,"SN519  308","SN535  300","SN5846133574",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","PIB","Conf.Afon Marlais - Conf.Nant Goleu","060010004201",2.2,"SN508  298","SN526  302","SN5846133574",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","CLYDACH","Conf.R.Cothi - Conf.Afon Nenog","060010004301",4.4,"SN529  344","SN542  306","SN5344031713",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","GORLECH","Conf.R.Cothi - Conf.unnamed trib.","060010004401",3.1,"SN573  358","SN585  336","SN5863833761",,"1","1","1","1","1","1","1","2","1","1","1"
"Wales","ANNELL","Conf.R.Cothi - Conf.unnamed trib.","060010004501",2.5,"SN657  377","SN645  355","SN6527337330",,"1","1","1","1","1","1","1","2","2","2","1"
"Wales","MARLAIS","Conf.Cothi - Conf.Melindwr","060010004601",2.5,"SN622  361","SN641  367","SN6308836548",,"1","1","1","1","1","1","2","2","2","1","1"
"Wales","MELINDWR","Conf.Marlais-Conf.unnamed trib.","060010004602",4.1,"SN594  372","SN622  361","SN6308836548",,"1","1","1","1","1","1","2","2","2","1","1"
"Wales","MARLAIS","Conf.Melindwr - Conf.Nr.Maestyre","060010004701",6.1,"SN590  398","SN622  361","SN6308836548",,"1","1","1","1","1","1","2","2","2","1","1"
"Wales","TAWE","Conf.Marlais - Conf.Thames","060010004801",1.2,"SN608  402","SN602  393","SN6308836548",,"1","1","1","1","1","1","2","2","2","1","1"
"Wales","TWRCH","Conf.R.Cothi - Conf.Nant Clawdd","060010004901",7.1,"SN648  459","SN655  405","SN6511840810",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","CAMNANT","Conf.R.Cothi - Conf.Nant Derwlwyn","060010005001",2.2,"SN637  433","SN651  434","SN6511840810",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","DULAS","Conf. Tywi - Conf.Nant Hir","060010005101",6.9,"SN575  259","SN544  207","SN5512721925",,"1","2","2","2","2","2","2","2","2","2","2"
"Wales","SANNAN","Afon Dulas C.Henry - Conf.Afon Felindre","060010005201",3.5,"SN561  262","SN561  232","SN5512721925",,"1","2","2","2","2","2","2","2","2","2","2"
"Wales","MYDDFI","Conf.R.Towy - Conf.Trib.at Hafod","060010005301",2.9,"SN594  246","SN598  220","SN5957922166",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","CENNEN","Conf.R.Towy Llandeilo - Conf.Camnant","060010005401",12.5,"SN677  197","SN633  218","SN6310021547",,"2","2","2","2","2","1","2","2","2","2","2"
"Wales","DULAIS","Conf.Tywi - Conf.Afon Ddu","060010005501",8.8,"SN649  303","SN647  240","SN6464424443",,"1","2","2","2","1","1","1","2","1","1","1"
"Wales","DULAIS","Conf.Afon Ddu - Conf.Nant Llwyd","060010005502",1.4,"SN638  301","SN649  303","SN6464424443",,"1","2","2","2","1","1","1","2","1","1","1"
"Wales","DDU","Conf.Afon Dulais H/way-Conf.Pyle Bach","060010005601",0.7,"SN647  310","SN649  303","SN6464424443",,"1","2","2","2","1","1","1","2","1","1","1"
"Wales","SAWDDE","Conf. Afon Tywi-Conf. Afon Clydach","060010005701",7.3,"SN736  234","SN695  281","SN7056927684",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","SAWDDE","Conf.Afon Clydach-Conf. unnamed Trib.","060010005703",3.8,"SN766  234","SN736  234","SN7056927684",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","MEILWCH","Conf.R.Sawdde - Trib.at Lletty","060010005801",1.4,"SN718  233","SN728  245","SN7056927684",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","CLYDACH","Conf.R.Sawdde - Conf.Nant Rhuddel","060010005901",3,"SN724  215","SN736  234","SN7056927684",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","BRAN","Conf.R.Towy - Conf.Afon Ydw","060010006101A",3.9,"SN725  291","SN695  284","SN6968828391",,"1","3","3","1","1","1","2","2","3","3","3"
"Wales","BRAN","Conf. Afon Ydw - Conf.unnamed Trib.","060010006102",4,"SN758  289","SN725  291","SN6968828391",,"1","3","3","1","1","1","2","2","3","3","3"
"Wales","YDW","Conf.Bran-Conf.unnamed Trib.","060010006201",2.8,"SN746  303","SN725  291","SN6968828391",,"1","3","3","1","1","1","2","2","3","3","3"
"Wales","CLYDACH","Conf.Afon Bran - Conf.Nant-Yr-Hiddl","060010006301",1.1,"SN759  282","SN748  284","SN6968828391",,"1","3","3","1","1","1","2","2","3","3","3"
"Wales","MARLAIS","Conf.R.Towy - Conf.Trib.at Waunclunda","060010006401",3.5,"SN688  315","SN696  289","SN7614934772",,"1","1","1","1","1","1","5","5","5","1","1"
"Wales","DULAIS","Conf.R.Towy - Conf.Nant-yr-Hogfaen","060010006501",7.3,"SN696  358","SN718  311","SN7140031600",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","MYNYS","Conf.R.Towy - Conf.Trib.Nr.Cwm Mynys Fm.","060010006601",2.4,"SN732  329","SN723  315","SN7614934772",,"1","1","1","1","1","1","5","5","5","1","1"
"Wales","BRAN","Conf.R.Towy - Conf.R.Gwydderig","060010006701",3.3,"SN771  343","SN753  326","SN7595633043",,"3","2","2","2","2","2","3","3","3","2","2"
"Wales","BRAN","Conf.Afon Gwydderig-Conf.Nant Bargod","060010006702",6.2,"SN796  387","SN771  343","SN7713534389",,"1","1","1","1","1","1","4","4","4","2","1"
"Wales","BRAN","Conf.Nant Bargod - Conf.Afon Lwynor","060010006704",5.4,"SN808  427","SN796  387","SN7713534389",,"1","1","1","1","1","1","4","4","4","2","1"
"Wales","GWYDDERIG","Conf.R.Bran-Conf.Nant Gwenol Pentre Bach","060010006801",7.1,"SN822  335","SN771  343","SN7862634772",,"1","1","1","1","1","1","1","2","1","1","1"
"Wales","CRYCHAN","Conf.Afon Bran - Conf.Afon Dulais","060010006901",2.4,"SN811  377","SN788  372","SN7713534389",,"1","1","1","1","1","1","4","4","4","2","1"
"Wales","BARGOD","Conf.Afon Bran - Conf.unnamed Trib.","060010007001",1.8,"SN801  403","SN796  387","SN7713534389",,"1","1","1","1","1","1","4","4","4","2","1"
"Wales","DUNANT","Conf.R.Towy - Conf.Nant Nanmor","060010007101",1.3,"SN748  388","SN758  385","SN7580738484",,"1","1","1","1","1","1","1","2","1","1","1"
"Wales","GWENLAIS","Conf.R.Towy - Conf.Afon Merchon","060010007201",3.6,"SN743  414","SN760  388","SN7597038925",,"1","1","1","1","1","1","5","5","4","1","1"
"Wales","RHAEADR","Conf.R.Towy - Conf.Nant Cwm","060010007301",2.1,"SN762  429","SN766  416","SN7613642087",,"1","1","1","1","1","1","4","4","4","1","1"
"Wales","GWENFFRWD","Conf.R.Towy - Conf.Nant-Y-Clyn","060010007501",2.3,"SN749  464","SN765  451","SN7637045089",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","DOETHIE","Conf.R.Towy-Conf.A.Pysgotwr Fawr","060010007601",2.2,"SN765  483","SN778  467","SN7755747099",,"1","1","1","1","1","1","1","2","1","1","1"
"Wales","DOETHIE","Conf.Pysgotwr Fawr - Conf. Doethie Fach","060010007602",5.5,"SN758  530","SN765  483","SN7755747099",,"1","1","1","1","1","1","1","2","1","1","1"
"Wales","PYSGOTWR FAWR","Conf.R.Doethie - Conf.Nant-Y-Cyrnau","060010007701",6.8,"SN722  526","SN765  483","SN7755747099",,"1","1","1","1","1","1","1","2","1","1","1"
"Wales","CAMDDWR","Inlet Llyn Brianne - Conf.Nant Y Maen","060010007801",11,"SN761  581","SN793  520","SN7851853329",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","TOWY FECHAN","Conf.R.Towy - Conf.Nant Rhyd-Y-Meirch","060010007901",1.4,"SN795  615","SN806  609","SN8038057122",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","RITEC","Ft.Br.Kiln Park - Nr.Gumfreston","061060000101",2,"SN108  008","SN125  005","SN1184200371",,"3","3","3","3","3","2","3","3","3","3","3"
"Wales","CRESSWELL","Tidal limit - Conf.Nr.Millards","061070000101",3.6,"SN080  076","SN050  071","SN0663507527",,"4","3","3","3","3","3","4","4","4","3","3"
"Wales","W CLEDDAU","Tidal limit - Conf.Slade Bk.","061090000113A",0.3,"SM953  159","SM955  156","SM9552615704","3","2","2","2","2","2","2","2","2","2","2","2"
"Wales","W CLEDDAU","Conf.Slade Brook-Conf.Knock Bk.","061090000113B",4,"SM941  188","SM953  159","SM9539917693","2","2","2","2","2","2","2","2","2","2","2","2"
"Wales","W CLEDDAU","Conf.Knock Bk.-Conf.Spittal Bk.","061090000115",5.7,"SM962  234","SM941  188","SM9539917693",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","W CLEDDAU","Conf.Spittal Bk.-Conf.Afon Anghof","061090000117",3.5,"SM957  263","SM962  234","SM9539917693",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","W CLEDDAU","Conf.Afon Anghof - Conf.A.Cleddau","061090000118",7.1,"SM921  308","SM957  263","SM9569426445","3","2","2","2","2","2","2","2","2","2","2","2"
"Wales","E CLEDDAU","Tidal limit-Conf.Narberth Bk.","061090001101",1.1,"SN067  151","SN064  149","SN0644514931","2","2","1","2","2","2","2","2","2","1","1","1"
"Wales","E CLEDDAU","Conf.Narberth Bk. - Conf.Pont Shan Bk.","061090001102",2.1,"SN076  166","SN067  151","SN0671715186","2","2","1","1","1","1","1","1","1","1","1","1"
"Wales","E CLEDDAU","Conf.Pont Shan Bk. - Conf.Syfynwy","061090001103",3.7,"SN084  194","SN076  166","SN0671715186",,"2","1","1","1","1","1","1","1","1","1","1"
"Wales","E CLEDDAU","Conf.Syfynwy-Conf.Afon Rhydafallen","061090001104",2.2,"SN096  207","SN084  194","SN0671715186",,"2","1","1","1","1","1","1","1","1","1","1"
"Wales","E CLEDDAU","Conf.Afon Rhydafallen-Vicars Mill Ford","061090001105",1.5,"SN106  224","SN096  207","SN0986421214",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","E CLEDDAU","Vicars Mill Ford-Conf.Llandilo Bk.","061090001106",4.5,"SN114  249","SN106  224","SN1061023331","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","E CLEDDAU","Conf.Llandilo Bk. - Conf.Afon Wern","061090001107",4.1,"SN133  276","SN114  249","SN1061023331",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","E CLEDDAU","Conf. Afon Wern - Conf. Afon Tegwyll","061090001108",3.9,"SN144  304","SN133  276","SN1061023331",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","NARBERTH BROOK","Canaston Br. - Narberth Br.","061090001201",4.4,"SN107  141","SN067  151","SN0676415094",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","SYFYNWY","Conf.Eastern Cleddau-Conf.Deep Ford Bk.","061090001401A",1.8,"SN072  199","SN084  194","SN0825019540","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","SYFYNWY","Conf.Deep Ford Bk. - Conf.Stepaside Bk.","061090001401B",4,"SN049  222","SN072  199","SN0825019540","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","SYFYNWY","Conf.Stepaside Bk. - Conf.Slade Bk.","061090001401C",1.5,"SN037  226","SN049  222","SN0825019540","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","SYFYNWY","Conf.Slade Bk. - U/S Fish Farm","061090001401D",0.4,"SN039  228","SN037  226","SN0371222674","2","2","1","1","1","2","2","2","1","1","1","1"
"Wales","SYFYNWY","U/S Fish Farm - Inlet Llys Y Fran Res.","061090001401E",4,"SN042  266","SN039  228","SN0375824226","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","SYFYNWY","Inlet Llys Y Fran Res. - 1km D/S WTW","061090001401G",2.1,"SN056  276","SN042  266","SN0469426944",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","SYFYNWY","1km D/S WTW - Conf.U/S WTW","061090001401H",0.8,"SN063  281","SN056  276","SN0634728118",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","SYFYNWY","Conf.U/S WTW - Outlet Rosebush Res.","061090001401J",1,"SN062  292","SN063  281","SN0635328143",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","WERN","Conf.E.Cleddau-Conf.at Glynsiathmaen","061090001801",3.8,"SN118  305","SN133  276","SN1312228229",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","CARTLETT BROOK","Tidal limit - Conf.Fenton Bk.","061090001901",3.1,"SM974  174","SM956  156","SM9629315993",,"3","2","2","2","3","2","3","2","3","3","3"
"Wales","CARTLETT BROOK","Conf.Fenton Bk. - Conf.Leachpool Bk.","061090001902",1.5,"SM983  184","SM974  174","SM9629315993",,"3","2","2","2","3","2","3","2","3","3","3"
"Wales","MERLINS BROOK","Haroldstone Bridge-Conf.below Dreanhill","061090002001",4,"SM924  136","SM959  148","SM9507214629","4","3","3","3","3","2","2","2","2","2","2","2"
"Wales","KNOCK BROOK","Conf.W.Cleddau - Conf.Camrose Bk.","061090002301",0.4,"SM939  190","SM941  188","SM9539917693",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","ANGHOF","Conf.W.Cleddau - Conf.Trib.at Sealyham","061090002701",2.8,"SM971  283","SM957  263","SM9582126412","3","2","2","2","2","2","2","2","2","2","2","2"
"Wales","ANGHOF","Conf.at Sealyham-Conf.Castle-by-the Str.","061090002702",4,"SN004  288","SM971  283","SM9582126412",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","CLEDDAU","Conf.W.Cleddau - Conf.Nant-y-Bugail","061090002801",1.7,"SM935  315","SM921  308","SM9569426445","3","2","2","2","2","2","2","2","2","2","2","2"
"Wales","BRANDY BROOK","Newgale - Roch Bridge","061120000101",2.7,"SM873  224","SM847  223","SM8477022277","4","3","3","3","3","3","3","3","3","3","3","3"
"Wales","SOLFACH","Solfa Harbour - Middlemill WTW","061130000102",1.8,"SM806  256","SM805  243","SM8062024320","2","2","2","2","2","2","2","2","4","4","4","2"
"Wales","SOLFACH","Middlemill WTW - Conf.at Caerforiog","061130000103",2.5,"SM811  269","SM806  256","SM8054525926",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","GWAUN","Br.Lwr Town - Cilrhedyn","061170000101A",5.6,"SN005  349","SM963  372","SM9624237133","2","1","1","2","2","2","2","1","1","1","1","1"
"Wales","GWAUN","Cilrhedyn - Conf.Trib.at Ty-Gwyn","061170000101B",2.1,"SN022  342","SN005  349","SN0056034877","2","1","1","1","2","2","2","1","2","2","2","1"
"Wales","GWAUN","Conf.Trib.at Ty-Gwyn - Conf.Afon Cwmau","061170000101C",1.7,"SN037  340","SN022  342","SN0056034877","2","1","1","1","2","2","2","1","2","2","2","1"
"Wales","NEVERN","Conf.Afon Clydach - Conf.Gamman","061180000101",2.5,"SN081  399","SN069  394","SN0711939709","3","2","2","2","2","2","2","2","2","2","2","2"
"Wales","NEVERN","Conf.Gamman - Conf.Nant Duad","061180000101A",3.1,"SN104  389","SN081  399","SN0711939709","3","2","2","2","2","2","2","2","2","2","2","2"
"Wales","NEVERN","Conf.Nant Duad - Conf.Bryn Berian","061180000102",2.2,"SN112  373","SN104  389","SN0711939709",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","NEVERN","Conf.Bryn Berian - Conf.Whitehook","061180000103",3.4,"SN137  366","SN112  373","SN0711939709",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","NEVERN","Conf.Whitehook - Conf.Nant Helygen","061180000104",0.6,"SN143  368","SN137  366","SN0711939709",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","TEIFI","Tidal Limit - Conf.Afon Hirwaun","062010000104",8.6,"SN258  423","SN200  430","SN2178543599","2","2","2","2","2","2","2","2","2","2","2","2"
"Wales","TEIFI","Conf.A.Hirwaun - Conf.Afon Arad","062010000108",9.3,"SN315  405","SN258  423","SN2683141537",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","TEIFI","Conf.Arad - Conf.Bargoed","062010000110",4.3,"SN348  405","SN315  405","SN2683141537",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","TEIFI","Conf.Bargoed - Conf.A.Tyweli","062010000112",9.4,"SN412  402","SN348  405","SN3558340073",,"1","2","1","1","2","2","2","2","2","2","1"
"Wales","TEIFI","Conf.Afon Tyweli-Conf.Afon Clettwr","062010000114",6.2,"SN445  404","SN412  402","SN3558340073",,"1","2","1","1","2","2","2","2","2","2","1"
"Wales","TEIFI","Conf.Afon Clettwr - Conf. Afon Cledlyn","062010000116",8.2,"SN493  430","SN445  404","SN4721041283",,"1","2","2","1","2","1","2","2","2","2","2"
"Wales","TEIFI","Conf. Afon Cledlyn - Conf.Nant Creuddyn","062010000117",15.3,"SN572  472","SN493  430","SN5197044120",,"1","1","2","1","1","1","1","1","2","2","2"
"Wales","TEIFI","Conf.Nant Creuddyn-Lampeter STW","062010000120",1,"SN576  474","SN572  472","SN5737447298",,"2","3","3","2","2","2","2","2","2","2","2"
"Wales","TEIFI","Lampeter STW - Conf.Afon Brefi","062010000120A",13.6,"SN641  548","SN576  474","SN5809947609","1","1","1","1","1","1","1","1","1","2","2","1"
"Wales","TEIFI","Conf.Afon Brefi - Conf. Afon Brennig","062010000123",7.8,"SN673  589","SN641  548","SN5809947609","1","1","1","1","1","1","1","1","1","2","2","1"
